timestamp,open,high,low,close,volume
2023-02-20 02:00:00,0.08664,0.08712,0.08655,0.08703,29113644.0
2023-02-20 03:00:00,0.08703,0.08767,0.08691,0.08763,22287071.0
2023-02-20 04:00:00,0.08764,0.08784,0.08748,0.0878,22615147.0
2023-02-20 05:00:00,0.08783,0.08792,0.08763,0.08784,19702438.0
2023-02-20 06:00:00,0.08785,0.0879,0.08749,0.08778,18362627.0
2023-02-20 07:00:00,0.08777,0.0882,0.08768,0.08806,30112925.0
2023-02-20 08:00:00,0.08805,0.08875,0.08768,0.0878,63412336.0
2023-02-20 09:00:00,0.0878,0.0887,0.08745,0.08845,41611819.0
2023-02-20 10:00:00,0.08845,0.08868,0.08821,0.08848,41275447.0
2023-02-20 11:00:00,0.08848,0.08874,0.08811,0.08852,32115401.0
2023-02-20 12:00:00,0.08853,0.08862,0.08773,0.08796,36544267.0
2023-02-20 13:00:00,0.08795,0.08823,0.0879,0.08818,26330075.0
2023-02-20 14:00:00,0.08819,0.08862,0.08784,0.08851,55518975.0
2023-02-20 15:00:00,0.0885,0.08867,0.08809,0.08826,42646830.0
2023-02-20 16:00:00,0.08826,0.08831,0.08723,0.08792,55262982.0
2023-02-20 17:00:00,0.0879,0.08813,0.08769,0.08796,32452643.0
2023-02-20 18:00:00,0.08795,0.08816,0.08767,0.0878,26444036.0
2023-02-20 19:00:00,0.08778,0.08818,0.08778,0.08805,19977931.0
2023-02-20 20:00:00,0.08805,0.08818,0.08767,0.08787,16904026.0
2023-02-20 21:00:00,0.08787,0.08809,0.08779,0.08797,10743909.0
2023-02-20 22:00:00,0.08798,0.08809,0.08764,0.08778,14366980.0
2023-02-20 23:00:00,0.08777,0.08837,0.0877,0.08829,16958002.0
2023-02-21 00:00:00,0.08829,0.08884,0.08799,0.08847,50889108.0
2023-02-21 01:00:00,0.08848,0.0886,0.08784,0.08803,27721126.0
2023-02-21 02:00:00,0.08803,0.0888,0.08798,0.08813,40047885.0
2023-02-21 03:00:00,0.08812,0.08833,0.08781,0.08801,22331938.0
2023-02-21 04:00:00,0.08801,0.08814,0.08752,0.08771,20219681.0
2023-02-21 05:00:00,0.08772,0.08798,0.08763,0.08789,11728560.0
2023-02-21 06:00:00,0.08789,0.0884,0.08788,0.08839,16791657.0
2023-02-21 07:00:00,0.08839,0.0884,0.08795,0.08801,18124567.0
2023-02-21 08:00:00,0.08801,0.08865,0.08595,0.08654,124857368.0
2023-02-21 09:00:00,0.08652,0.08699,0.08635,0.08691,43481113.0
2023-02-21 10:00:00,0.08692,0.08692,0.0862,0.08648,29228781.0
2023-02-21 11:00:00,0.08648,0.08674,0.086,0.08631,42042813.0
2023-02-21 12:00:00,0.0863,0.08677,0.08609,0.08665,27904678.0
2023-02-21 13:00:00,0.08665,0.0867,0.08546,0.08588,97584608.0
2023-02-21 14:00:00,0.08589,0.08662,0.0857,0.08623,58016414.0
2023-02-21 15:00:00,0.08623,0.08639,0.08561,0.08606,56844696.0
2023-02-21 16:00:00,0.08606,0.08615,0.08531,0.08574,54144825.0
2023-02-21 17:00:00,0.08574,0.08645,0.0857,0.08645,21950854.0
2023-02-21 18:00:00,0.08646,0.0869,0.08639,0.08674,34155298.0
2023-02-21 19:00:00,0.08674,0.08675,0.08604,0.08625,16662031.0
2023-02-21 20:00:00,0.08625,0.08644,0.08598,0.086,15206713.0
2023-02-21 21:00:00,0.08602,0.0861,0.08429,0.08471,102049120.0
2023-02-21 22:00:00,0.08472,0.08549,0.08466,0.08543,29025902.0
2023-02-21 23:00:00,0.08544,0.08555,0.085,0.08546,23189502.0
2023-02-22 00:00:00,0.08546,0.08573,0.08508,0.08557,26427160.0
2023-02-22 01:00:00,0.08553,0.08578,0.08432,0.08484,34655502.0
2023-02-22 02:00:00,0.08485,0.08488,0.08315,0.08461,99472887.0
2023-02-22 03:00:00,0.08462,0.08508,0.08453,0.08494,18825457.0
2023-02-22 04:00:00,0.08494,0.08505,0.08439,0.08478,27597086.0
2023-02-22 05:00:00,0.08478,0.08478,0.08418,0.08451,33572597.0
2023-02-22 06:00:00,0.0845,0.08489,0.08385,0.08399,53195465.0
2023-02-22 07:00:00,0.08399,0.08466,0.08372,0.08431,30127942.0
2023-02-22 08:00:00,0.08431,0.08433,0.08286,0.08333,62991660.0
2023-02-22 09:00:00,0.08333,0.08882,0.08315,0.08754,569761602.0
2023-02-22 10:00:00,0.08753,0.08764,0.08628,0.0869,155567008.0
2023-02-22 11:00:00,0.0869,0.087,0.0856,0.08593,93495586.0
2023-02-22 12:00:00,0.08592,0.08632,0.08557,0.08571,47623204.0
2023-02-22 13:00:00,0.08571,0.08597,0.08516,0.08583,39342628.0
2023-02-22 14:00:00,0.08584,0.08588,0.08482,0.08505,68688073.0
2023-02-22 15:00:00,0.08504,0.08516,0.08288,0.08324,125554732.0
2023-02-22 16:00:00,0.08323,0.08381,0.0831,0.0838,58957304.0
2023-02-22 17:00:00,0.0838,0.08412,0.08369,0.08398,33809436.0
2023-02-22 18:00:00,0.08398,0.08443,0.08374,0.08402,38370059.0
2023-02-22 19:00:00,0.08402,0.08487,0.08364,0.08433,61725130.0
2023-02-22 20:00:00,0.08433,0.08457,0.08397,0.08428,15556001.0
2023-02-22 21:00:00,0.08429,0.08475,0.08422,0.08461,12527085.0
2023-02-22 22:00:00,0.0846,0.08519,0.08449,0.08519,22732469.0
2023-02-22 23:00:00,0.08519,0.08556,0.08519,0.0855,24128440.0
2023-02-23 00:00:00,0.0855,0.08577,0.08511,0.08559,39656860.0
2023-02-23 01:00:00,0.08558,0.08577,0.08524,0.08564,40068943.0
2023-02-23 02:00:00,0.08565,0.08642,0.08545,0.08619,36524008.0
2023-02-23 03:00:00,0.0862,0.08638,0.08579,0.08582,29279487.0
2023-02-23 04:00:00,0.08583,0.08614,0.08577,0.08612,15758347.0
2023-02-23 05:00:00,0.08612,0.08623,0.08577,0.0858,26624602.0
2023-02-23 06:00:00,0.0858,0.08589,0.08536,0.08567,20482736.0
2023-02-23 07:00:00,0.08568,0.08582,0.0855,0.08564,16557416.0
2023-02-23 08:00:00,0.08564,0.08584,0.08544,0.08548,16657805.0
2023-02-23 09:00:00,0.08549,0.08575,0.08536,0.08543,21048556.0
2023-02-23 10:00:00,0.08543,0.08571,0.08531,0.08565,25817479.0
